Order ID,Order Item ID,Order YearMonth,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Order Datetime,Shipment Datetime,Order Processing Time
43096,107667,201609,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5958,Africa,West Africa,Nigeria,USA,Second Class,2,400,0.25,200,2016-09-21 02:05:00,2016-09-23,1
45276,113123,201610,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11713,Europe,Eastern Europe,Ukraine,USA,Second Class,2,400,0.13,200,2016-10-22 21:50:00,2016-10-24,1
47336,118341,201611,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7713,Europe,Southern Europe,Croatia,USA,Second Class,2,400,0.16,200,2016-11-21 23:33:00,2016-11-23,1
47336,118340,201611,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7713,Europe,Southern Europe,Croatia,USA,Second Class,2,400,0.17,200,2016-11-21 23:33:00,2016-11-23,1
9193,22945,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2295,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.01,200,2015-05-15 04:22:00,2015-05-19,3
9193,22943,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2295,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.02,200,2015-05-15 04:22:00,2015-05-19,3
17265,43178,201509,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3041,Europe,Western Europe,France,USA,Standard Class,4,400,0.0,200,2015-09-10 00:20:00,2015-09-16,5
898,2239,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5271,LATAM,Caribbean,Dominican Republic,USA,Standard Class,4,400,0.25,200,2015-01-14 02:15:00,2015-01-18,3
8505,21238,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8579,LATAM,South America,Brazil,USA,Standard Class,4,400,0.03,200,2015-05-05 03:19:00,2015-05-11,5
8505,21237,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8579,LATAM,South America,Brazil,USA,Standard Class,4,400,0.04,200,2015-05-05 03:19:00,2015-05-11,5
8761,21863,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9147,LATAM,South America,Brazil,USA,Standard Class,4,400,0.03,200,2015-05-08 21:01:00,2015-05-10,1
8761,21864,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9147,LATAM,South America,Brazil,USA,Standard Class,4,400,0.02,200,2015-05-08 21:01:00,2015-05-10,1
13595,34059,201507,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5585,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,400,0.2,200,2015-07-18 10:35:00,2015-07-24,5
17008,42530,201509,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6872,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.12,200,2015-09-06 06:18:00,2015-09-10,3
21953,54914,201511,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7511,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.17,200,2015-11-17 10:45:00,2015-11-21,3
27053,67784,201601,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1610,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,400,0.01,200,2016-01-30 21:31:00,2016-02-03,3
27373,68551,201602,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5418,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.03,200,2016-02-04 13:37:00,2016-02-08,3
27541,68936,201602,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5662,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,400,0.25,200,2016-02-07 00:29:00,2016-02-09,1
37556,93742,201607,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3276,North America,US Center,USA,USA,Standard Class,4,400,0.13,200,2016-07-02 05:11:00,2016-07-04,1
55955,139906,201703,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4991,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.1,200,2017-03-27 19:10:00,2017-04-02,5
65348,163326,201708,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11899,Europe,Southern Europe,Spain,USA,Standard Class,4,400,0.01,200,2017-08-11 21:57:00,2017-08-15,3
67368,168385,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10278,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.1,200,2017-09-10 09:39:00,2017-09-14,3
51,127,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12271,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.06,200,2015-01-01 17:31:00,2015-01-03,1
2301,5768,201502,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6397,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.06,200,2015-02-03 13:47:00,2015-02-05,1
3996,9929,201502,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1761,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.25,200,2015-02-28 07:37:00,2015-03-02,1
9198,22961,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7721,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.25,200,2015-05-15 06:07:00,2015-05-19,3
9506,23760,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1607,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.0,200,2015-05-19 18:01:00,2015-05-21,1
9506,23761,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1607,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.25,200,2015-05-19 18:01:00,2015-05-21,1
9506,23764,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1607,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.2,200,2015-05-19 18:01:00,2015-05-21,1
13095,32761,201507,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9756,Europe,Southern Europe,Italy,USA,Standard Class,4,400,0.02,200,2015-07-11 03:24:00,2015-07-17,5
13306,33293,201507,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9514,Europe,Southern Europe,Portugal,USA,Standard Class,4,400,0.02,200,2015-07-14 05:20:00,2015-07-16,1
17908,44730,201509,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1903,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.09,200,2015-09-19 09:37:00,2015-09-23,3
19261,48150,201510,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4035,Europe,Western Europe,France,USA,Standard Class,4,400,0.16,200,2015-10-09 03:38:00,2015-10-11,1
19883,49696,201510,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5031,Europe,Southern Europe,Spain,USA,Standard Class,4,400,0.2,200,2015-10-18 05:33:00,2015-10-22,3
21856,54657,201511,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1725,Pacific Asia,Southeast Asia,Myanmar,USA,Standard Class,4,400,0.18,200,2015-11-16 00:46:00,2015-11-18,1
23823,59617,201512,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1958,Pacific Asia,Eastern Asia,China,USA,Standard Class,4,400,0.18,200,2015-12-14 17:54:00,2015-12-18,3
23946,59949,201512,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1059,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.25,200,2015-12-16 13:00:00,2015-12-18,1
27548,68951,201602,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5849,Pacific Asia,South Asia,India,USA,Standard Class,4,400,0.17,200,2016-02-07 02:56:00,2016-02-11,3
29968,74944,201603,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7044,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.1,200,2016-03-13 10:46:00,2016-03-17,3
31045,77587,201603,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2391,Pacific Asia,Oceania,New zealand,USA,Standard Class,4,400,0.05,200,2016-03-29 04:05:00,2016-04-04,5
31616,79010,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1083,North America,East of USA,USA,USA,Standard Class,4,400,0.2,200,2016-04-06 12:08:00,2016-04-08,1
31911,79745,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6788,North America,East of USA,USA,USA,Standard Class,4,400,0.09,200,2016-04-10 19:29:00,2016-04-12,1
33383,83374,201605,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2783,North America,East of USA,USA,USA,Standard Class,4,400,0.17,200,2016-05-02 07:12:00,2016-05-06,3
41525,103652,201608,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7984,Africa,North Africa,Sudan,USA,Standard Class,4,400,0.17,200,2016-08-29 03:42:00,2016-09-04,5
43398,108396,201609,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7819,Africa,West Africa,Ghana,USA,Standard Class,4,400,0.05,200,2016-09-25 11:54:00,2016-09-29,3
45986,114929,201611,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6646,Africa,Central Africa,Democratic Republic of Congo,USA,Standard Class,4,400,0.18,200,2016-11-02 06:35:00,2016-11-04,1
53033,132543,201702,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,415,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.04,200,2017-02-13 03:28:00,2017-02-17,3
53276,133124,201702,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10726,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.04,200,2017-02-16 16:36:00,2017-02-18,1
59306,148460,201705,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10894,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.18,200,2017-05-15 17:10:00,2017-05-17,1
59905,149940,201705,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11159,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.01,200,2017-05-24 11:02:00,2017-05-30,5
59905,149938,201705,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11159,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.02,200,2017-05-24 11:02:00,2017-05-30,5
61951,154887,201706,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3482,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.06,200,2017-06-23 07:50:00,2017-06-25,1
61951,154888,201706,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3482,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.05,200,2017-06-23 07:50:00,2017-06-25,1
61951,154885,201706,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3482,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.07,200,2017-06-23 07:50:00,2017-06-25,1
65328,163275,201708,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7032,Europe,Southern Europe,Spain,USA,Standard Class,4,400,0.06,200,2017-08-11 14:57:00,2017-08-15,3
67365,168376,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8074,Europe,Western Europe,France,USA,Standard Class,4,400,0.13,200,2017-09-10 08:36:00,2017-09-16,5
67873,169698,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11574,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.05,200,2017-09-17 18:35:00,2017-09-21,3
3568,8877,201502,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9898,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.07,200,2015-02-22 01:40:00,2015-02-26,3
19203,47964,201510,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1081,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,400,0.12,200,2015-10-08 07:18:00,2015-10-12,3
29865,74718,201603,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2050,Pacific Asia,South Asia,India,USA,Standard Class,4,400,0.2,200,2016-03-11 22:41:00,2016-03-17,5
47236,118077,201611,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2154,Africa,West Africa,Sierra Leona,USA,Standard Class,4,400,0.15,200,2016-11-20 12:31:00,2016-11-22,1
51818,129458,201701,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10856,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.12,200,2017-01-26 09:48:00,2017-01-30,3
29358,73452,201603,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2063,Pacific Asia,South Asia,India,Puerto Rico,Standard Class,4,400,0.09,200,2016-03-04 13:03:00,2016-03-08,3
4131,10312,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1126,LATAM,South America,Venezuela,USA,Standard Class,4,400,0.12,200,2015-03-02 06:55:00,2015-03-04,1
4131,10314,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1126,LATAM,South America,Venezuela,USA,Standard Class,4,400,0.1,200,2015-03-02 06:55:00,2015-03-04,1
4131,10311,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1126,LATAM,South America,Venezuela,USA,Standard Class,4,400,0.13,200,2015-03-02 06:55:00,2015-03-04,1
4506,11288,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,494,LATAM,Central America,Panama,USA,Standard Class,4,400,0.18,200,2015-03-07 18:18:00,2015-03-09,1
6196,15494,201504,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1240,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.1,200,2015-04-01 10:23:00,2015-04-03,1
6593,16475,201504,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,407,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.03,200,2015-04-07 05:28:00,2015-04-11,3
6798,17002,201504,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9305,LATAM,South America,Brazil,USA,Standard Class,4,400,0.01,200,2015-04-10 05:17:00,2015-04-14,3
11656,29142,201506,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11181,Europe,Western Europe,Austria,USA,Standard Class,4,400,0.2,200,2015-06-20 03:15:00,2015-06-22,1
11696,29249,201506,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5861,Europe,Southern Europe,Spain,USA,Standard Class,4,400,0.04,200,2015-06-20 17:16:00,2015-06-22,1
15078,37738,201508,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3921,Europe,Western Europe,France,USA,Standard Class,4,400,0.05,200,2015-08-09 02:08:00,2015-08-13,3
17221,43074,201509,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2366,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,400,0.12,200,2015-09-09 08:55:00,2015-09-11,1
23821,59608,201512,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3914,Pacific Asia,Southeast Asia,Philippines,USA,Standard Class,4,400,0.2,200,2015-12-14 17:12:00,2015-12-16,1
27211,68169,201602,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7828,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.03,200,2016-02-02 04:52:00,2016-02-04,1
37905,94612,201607,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10542,North America,West of USA,USA,USA,Standard Class,4,400,0.25,200,2016-07-07 07:27:00,2016-07-13,5
41206,102842,201608,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1503,North America,West of USA,USA,USA,Standard Class,4,400,0.15,200,2016-08-24 11:56:00,2016-08-26,1
65901,164690,201708,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12255,Europe,Northern Europe,Norway,USA,Standard Class,4,400,0.25,200,2017-08-19 23:42:00,2017-08-21,1
67526,168821,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7050,Europe,Western Europe,France,USA,Standard Class,4,400,0.03,200,2017-09-12 17:00:00,2017-09-14,1
67526,168820,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7050,Europe,Western Europe,France,USA,Standard Class,4,400,0.04,200,2017-09-12 17:00:00,2017-09-14,1
67696,169256,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9577,Europe,Western Europe,France,USA,Standard Class,4,400,0.2,200,2017-09-15 04:34:00,2017-09-17,1
67811,169533,201709,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10122,Europe,Northern Europe,Sweden,USA,Standard Class,4,400,0.12,200,2017-09-16 20:51:00,2017-09-18,1
1756,4380,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6875,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.12,200,2015-01-26 14:51:00,2015-01-28,1
1991,4972,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,242,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.13,200,2015-01-30 01:11:00,2015-02-01,1
5193,12969,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9496,LATAM,Caribbean,Martinique,USA,Standard Class,4,400,0.02,200,2015-03-17 18:59:00,2015-03-21,3
5325,13315,201503,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5852,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.25,200,2015-03-19 17:14:00,2015-03-25,5
13298,33274,201507,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10549,Europe,Southern Europe,Italy,USA,Standard Class,4,400,0.05,200,2015-07-14 02:31:00,2015-07-18,3
23628,59112,201512,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12259,Pacific Asia,Oceania,Australia,USA,Standard Class,4,400,0.15,200,2015-12-11 21:35:00,2015-12-15,3
27051,67781,201601,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,700,Pacific Asia,South Asia,India,USA,Standard Class,4,400,0.03,200,2016-01-30 20:49:00,2016-02-01,1
31843,79566,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4678,North America,East of USA,USA,USA,Standard Class,4,400,0.1,200,2016-04-09 19:40:00,2016-04-13,3
31843,79569,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4678,North America,East of USA,USA,USA,Standard Class,4,400,0.09,200,2016-04-09 19:40:00,2016-04-13,3
31846,79580,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9609,North America,US Center,USA,USA,Standard Class,4,400,0.04,200,2016-04-09 20:43:00,2016-04-11,1
31846,79578,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9609,North America,US Center,USA,USA,Standard Class,4,400,0.05,200,2016-04-09 20:43:00,2016-04-11,1
35076,87601,201605,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2752,North America,East of USA,USA,USA,Standard Class,4,400,0.25,200,2016-05-27 00:20:00,2016-05-29,1
41623,103906,201608,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,12253,North America,Canada,Canada,USA,Standard Class,4,400,0.13,200,2016-08-30 14:02:00,2016-09-03,3
41631,103922,201608,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2396,Africa,West Africa,Cote d Ivoire,USA,Standard Class,4,400,0.1,200,2016-08-30 16:50:00,2016-09-01,1
47208,117993,201611,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9352,Africa,West Africa,Nigeria,USA,Standard Class,4,400,0.05,200,2016-11-20 02:42:00,2016-11-24,3
61848,154610,201706,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6397,Europe,Western Europe,France,USA,Standard Class,4,400,0.09,200,2017-06-21 19:45:00,2017-06-25,3
1766,4395,201501,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7143,LATAM,South America,Brazil,USA,Standard Class,4,400,0.09,200,2015-01-26 18:21:00,2015-01-28,1
3555,8846,201502,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1482,LATAM,Central America,Honduras,USA,Standard Class,4,400,0.1,200,2015-02-21 21:07:00,2015-02-27,5
8991,22427,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9718,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.18,200,2015-05-12 05:35:00,2015-05-14,1
9523,23800,201505,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9557,LATAM,Central America,Mexico,USA,Standard Class,4,400,0.13,200,2015-05-19 23:58:00,2015-05-23,3
11831,29586,201506,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,413,Europe,Western Europe,France,USA,Standard Class,4,400,0.09,200,2015-06-22 16:34:00,2015-06-24,1
13286,33237,201507,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3887,Europe,Western Europe,France,USA,Standard Class,4,400,0.12,200,2015-07-13 22:19:00,2015-07-15,1
15026,37620,201508,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9951,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,400,0.0,200,2015-08-08 07:55:00,2015-08-10,1
19303,48254,201510,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8381,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,400,0.2,200,2015-10-09 18:21:00,2015-10-13,3
19823,49547,201510,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1973,Europe,Southern Europe,Italy,USA,Standard Class,4,400,0.16,200,2015-10-17 08:31:00,2015-10-21,3
21625,54079,201511,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2438,Pacific Asia,South Asia,India,USA,Standard Class,4,400,0.05,200,2015-11-12 15:51:00,2015-11-18,5
25386,63579,201601,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,6532,Pacific Asia,Southeast Asia,Indonesia,USA,Standard Class,4,400,0.05,200,2016-01-06 13:29:00,2016-01-08,1
29398,73554,201603,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3685,Pacific Asia,Southeast Asia,Philippines,USA,Standard Class,4,400,0.2,200,2016-03-05 03:04:00,2016-03-09,3
31835,79539,201604,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9826,North America,South of  USA,USA,USA,Standard Class,4,400,0.15,200,2016-04-09 16:52:00,2016-04-15,5
33843,84479,201605,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,249,North America,West of USA,USA,USA,Standard Class,4,400,0.0,200,2016-05-09 00:21:00,2016-05-13,3
35978,89843,201606,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8055,North America,East of USA,USA,USA,Standard Class,4,400,0.17,200,2016-06-09 04:20:00,2016-06-13,3
41603,103840,201608,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3139,Africa,Southern Africa,South Africa,USA,Standard Class,4,400,0.0,200,2016-08-30 07:02:00,2016-09-03,3
45868,114653,201610,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,598,Pacific Asia,West Asia,Turkey,USA,Standard Class,4,400,0.0,200,2016-10-31 13:15:00,2016-11-04,3
51961,129818,201701,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,4318,LATAM,Caribbean,Cuba,USA,Standard Class,4,400,0.17,200,2017-01-28 11:54:00,2017-01-30,1
